0	0.10554246000557162
1	0.9216485710314447
2	0.6452200295087033
5	0.17226273939055792
6	0.28096283584908344
8	0.5984336181580481
10	0.7269962246831275
12	0.14302450890567098
14	0.7285394110818519
15	0.6404971626189377
17	0.23194095516908328
18	0.5494510804455638
20	0.21143449852486984
21	0.20801130073019947
22	0.8159718680122515
27	0.510801206935212
30	0.47924472455890127
31	0.9544223835177787
34	0.5622369186590173
35	0.30401567644791927
37	0.139092844154261
38	0.5846242630183773
39	0.7726688446383388
40	0.4679346648848689
45	0.10859764718916298
46	0.13950009243543193
48	0.10855089759146541
49	0.6501066766372692
50	0.07992701662739046
51	0.13897059585509486
52	0.8938076096448615
54	0.3006267157919599
55	0.4457325960272419
60	0.20460937420888495
62	0.31066232196251253
64	0.5624748654858475
65	0.12528866166792013
66	0.8019932049684217
68	0.4003988006480784
71	0.37973459468302134
74	0.12111557276619299
75	0.1240867820427339
76	0.10853668321330161
77	0.10859764718916298
78	0.4073392557750139
79	0.6193697424223349
81	0.11139847986246956
85	0.39357440946454053
89	0.12783925330092655
90	0.11081347925089496
92	0.2848409626099392
96	0.25716655115910614
97	0.628150321710422
100	0.6301990680705087
101	0.10853668321330161
102	0.5362304392251527
103	0.09887414211231424
104	0.05217030104903133
105	0.11398804950674375
107	0.10848894514364804
108	0.08508707035462365
109	0.6898879552209185
113	0.627621425055903
116	0.05232058757468227
118	0.776287083187177
122	0.26969676117895863
124	0.2837918357532267
127	0.12742611822426964
132	0.4170070616871572
133	0.7655905981189483
140	0.6961584223657565
141	0.6741873458666076
142	0.6027249341201967
144	0.30494592741723725
145	0.2457145662322394
150	0.13117903476095308
154	0.10830634358043507
155	0.4031294452265548
156	0.8108635017994552
157	0.10765604312475614
158	0.10884010008786955
159	0.0138977529609409
161	0.743316253747316
162	0.12065660978559123
165	0.17332137976926387
167	0.36007492145711156
170	0.22411151773820318
171	0.13524837092333022
172	0.741551904862471
173	0.139031708738057
175	0.10960992154068246
178	0.2302060827695964
179	0.08766332318845735
181	0.3344580386164674
185	0.46040949949699195
187	0.3205970776941499
188	0.095900168585695
190	0.7877902027552247
193	0.34382654944661967
194	0.9145758926874282
196	0.17185055556813533
198	0.7332430618323983
200	0.11465157506555515
202	0.09525754103904636
204	0.15116537853703357
205	0.7853966797771768
206	0.08117493017080689
208	0.810873964219485
210	0.12738447242721562
211	0.7767770033321494
214	0.13574289233717052
215	0.9460205878804923
218	0.9506716169421641
220	0.15968327959160955
222	0.05751924157244663
223	0.10853668321330161
229	0.4071378172759748
230	0.891987004524993
231	0.11070283469084259
233	0.5203545276917805
235	0.616925558823422
236	0.1315977822022907
238	0.29725746018525145
239	0.21291139961929506
240	0.6741692428421818
241	0.682277800343349
242	0.2341707023307401
243	0.1348108556270444
245	0.3816256635949739
247	0.8018015455066585
249	0.09872948519224267
250	0.108281688413334
251	0.5356052403020293
252	0.21370959903215905
253	0.08622969475673706
255	0.7009358703044533
258	0.9904589707471065
261	0.08036920443669177
262	0.24421374712162144
263	0.3324266763806836
264	0.7332430618323983
266	0.06091626923230133
267	0.09688593357637738
268	0.8628721615960804
270	0.4411956585888041
271	0.12072984886495075
272	0.7223686708424645
278	0.12426092967485586
279	0.4969838047933222
283	0.14704832553472308
285	0.1533136881150898
293	0.6607808091962405
294	0.12776903584106183
298	0.44069214581935057
299	0.9518516518448495
301	0.11241288598218663
302	0.14297140963507432
303	0.8718562574624884
304	0.10859764718916298
306	0.95986895160119
308	0.2809342488999856
309	0.950001705061698
310	0.9625411327659693
311	0.9688192212486363
312	0.7669253743429923
313	0.11398804950674375
315	0.6451538200215433
316	0.7934481766099561
317	0.12111605939818303
318	0.9353681774975036
319	0.92879994117628
320	0.1348704257804826
327	0.7652802081084665
331	0.3188006187079354
333	0.10183330358194229
334	0.9233098869634399
337	0.9480630245560182
338	0.06903000498728347
342	0.24190850249056509
344	0.19752142267246614
345	0.8279645828172079
346	0.7411669854184112
350	0.13205057806076553
351	0.4452280308839706
352	0.18257311014358102
354	0.16692246669564634
356	0.931207394664911
358	0.733346284368143
361	0.29066002458450146
362	0.6032918252751183
363	0.09268745178643818
364	0.13950009243543193
366	0.8541124504559781
367	0.7263391745097502
372	0.14704832553472308
374	0.6160181183581028
375	0.941520174957387
378	0.21316236033340577
379	0.1469074787991786
380	0.962743261716551
382	0.10153133733789052
384	0.10853668321330161
386	0.06994027505424048
389	0.9084842020509764
390	0.36922178919008125
391	0.13896854285345248
392	0.0686511411151352
395	0.13513079326021785
397	0.1579888347971976
399	0.8084598285848583
401	0.12077585176590624
402	0.620006178087408
